user_id,signup_date,cohort_month,acquisition_channel,plan,age_group,city_tier,onboarding_steps_completed,sessions_first_30_days,retained_day7,retained_day14,retained_day30,churned_month1,estimated_ltv
USR047886,2023-01-17,2023-01,Paid Search,Basic,18-24,Tier 1,5,3,1,1,0,1,987.84
USR047887,2023-10-08,2023-10,Organic,Free,35-44,Tier 2,5,10,1,1,1,0,317.75
USR047888,2023-07-06,2023-07,Email,Basic,18-24,Tier 1,5,11,1,1,1,0,1300.17
USR047889,2023-05-29,2023-05,Organic,Free,35-44,Tier 2,1,3,0,0,0,1,237.43
USR047890,2023-12-13,2023-12,Social Media,Basic,25-34,Tier 2,4,6,1,1,1,0,1088.88
USR047891,2023-04-08,2023-04,Email,Free,18-24,Tier 3,5,3,1,0,1,0,278.95
USR047892,2023-01-06,2023-01,Organic,Free,18-24,Tier 1,3,30,1,1,1,0,100.71
USR047893,2023-05-03,2023-05,Paid Search,Free,18-24,Tier 1,4,1,0,0,0,1,251.21
USR047894,2023-10-31,2023-10,Referral,Pro,35-44,Tier 2,5,28,1,1,1,0,3198.73
USR047895,2023-10-01,2023-10,Referral,Pro,45+,Tier 1,1,2,0,0,0,1,3739.1
USR047896,2023-09-23,2023-09,Paid Search,Basic,25-34,Tier 1,4,23,1,0,1,0,610.45
USR047897,2023-07-21,2023-07,Paid Search,Free,35-44,Tier 2,5,5,1,1,1,0,32.7
USR047898,2023-09-04,2023-09,Organic,Free,25-34,Tier 2,4,1,0,0,0,1,192.77
USR047899,2023-03-12,2023-03,Paid Search,Free,35-44,Tier 1,4,5,1,1,1,0,188.48
USR047900,2023-06-28,2023-06,Organic,Free,18-24,Tier 3,4,11,1,0,1,0,238.37
USR047901,2023-12-19,2023-12,Paid Search,Pro,25-34,Tier 1,3,7,1,1,1,0,3652.44
USR047902,2023-10-28,2023-10,Social Media,Basic,18-24,Tier 2,3,24,1,1,1,0,1690.48
USR047903,2023-02-16,2023-02,Social Media,Free,18-24,Tier 1,5,26,1,1,1,0,153.7
USR047904,2023-04-27,2023-04,Organic,Free,45+,Tier 3,2,27,1,1,1,0,167.68
USR047905,2023-08-08,2023-08,Email,Basic,18-24,Tier 1,5,3,1,1,0,1,1372.12
USR047906,2023-11-29,2023-11,Paid Search,Basic,25-34,Tier 3,2,9,1,0,1,0,1194.97
USR047907,2023-02-12,2023-02,Email,Free,18-24,Tier 1,1,7,1,1,1,0,107.57
USR047908,2023-04-08,2023-04,Organic,Pro,45+,Tier 1,5,3,1,1,1,0,3149.5
USR047909,2023-09-12,2023-09,Organic,Free,25-34,Tier 1,3,5,1,1,1,0,268.54
USR047910,2023-02-19,2023-02,Paid Search,Basic,25-34,Tier 2,5,4,1,1,0,1,1227.94
USR047911,2023-04-23,2023-04,Organic,Free,35-44,Tier 1,3,8,1,1,1,0,348.33
USR047912,2023-09-25,2023-09,Referral,Basic,18-24,Tier 2,5,1,0,0,0,1,1202.0
USR047913,2023-08-17,2023-08,Social Media,Free,35-44,Tier 1,4,20,1,1,1,0,208.05
USR047914,2023-11-30,2023-11,Paid Search,Free,25-34,Tier 1,3,4,1,0,0,1,225.03
USR047915,2023-06-17,2023-06,Organic,Free,18-24,Tier 1,5,27,1,1,1,0,240.25
USR047916,2023-11-06,2023-11,Referral,Free,35-44,Tier 3,5,4,1,1,0,1,228.14
USR047917,2023-06-17,2023-06,Social Media,Basic,25-34,Tier 3,3,8,1,0,1,0,1169.08
USR047918,2023-03-02,2023-03,Referral,Pro,25-34,Tier 2,1,23,1,1,1,0,2546.69
USR047919,2023-12-04,2023-12,Social Media,Free,35-44,Tier 3,5,5,1,1,1,0,0.0
USR047920,2023-04-09,2023-04,Paid Search,Pro,25-34,Tier 1,5,5,1,1,1,0,1915.16
USR047921,2023-07-05,2023-07,Organic,Free,25-34,Tier 1,4,24,1,1,1,0,207.42
USR047922,2023-03-26,2023-03,Email,Free,35-44,Tier 1,2,8,1,1,1,0,168.36
USR047923,2023-02-15,2023-02,Paid Search,Basic,45+,Tier 3,5,2,1,0,0,1,1572.76
USR047924,2023-11-22,2023-11,Paid Search,Free,45+,Tier 1,4,2,1,1,0,1,140.25
USR047925,2023-11-02,2023-11,Social Media,Free,25-34,Tier 1,3,2,1,1,0,1,82.69
USR047926,2023-01-21,2023-01,Organic,Basic,18-24,Tier 3,4,13,1,1,1,0,1489.13
USR047927,2023-02-01,2023-02,Paid Search,Free,25-34,Tier 1,5,7,1,0,1,0,261.78
USR047928,2023-01-04,2023-01,Social Media,Free,25-34,Tier 1,1,30,1,1,1,0,188.06
USR047929,2023-08-15,2023-08,Paid Search,Free,35-44,Tier 1,0,1,0,0,0,1,235.46
USR047930,2023-10-20,2023-10,Social Media,Basic,25-34,Tier 1,2,2,1,1,0,1,2000.1
USR047931,2023-12-10,2023-12,Organic,Basic,18-24,Tier 3,4,12,1,1,1,0,1175.44
USR047932,2023-07-24,2023-07,Paid Search,Free,25-34,Tier 2,4,30,1,1,1,0,214.4
USR047933,2023-10-21,2023-10,Organic,Free,18-24,Tier 3,3,5,1,1,1,0,213.44
USR047934,2023-07-26,2023-07,Referral,Free,35-44,Tier 1,1,18,1,1,1,0,296.49
USR047935,2023-01-13,2023-01,Paid Search,Free,25-34,Tier 2,4,29,1,0,1,0,173.63
USR047936,2023-06-08,2023-06,Organic,Basic,25-34,Tier 2,4,26,1,1,1,0,1450.84
USR047937,2023-04-06,2023-04,Organic,Pro,18-24,Tier 3,1,12,1,1,1,0,2549.45
USR047938,2023-05-30,2023-05,Social Media,Basic,45+,Tier 1,4,17,1,1,1,0,1301.19
USR047939,2023-12-09,2023-12,Social Media,Free,25-34,Tier 3,2,1,0,0,0,1,146.17
USR047940,2023-01-28,2023-01,Organic,Free,18-24,Tier 3,4,4,1,1,0,1,321.97
USR047941,2023-09-21,2023-09,Organic,Basic,25-34,Tier 3,5,2,1,1,0,1,920.28
USR047942,2023-10-22,2023-10,Social Media,Pro,25-34,Tier 2,3,4,1,1,1,0,3217.49
USR047943,2023-09-05,2023-09,Social Media,Pro,25-34,Tier 2,2,27,1,1,1,0,3623.06
USR047944,2023-03-25,2023-03,Organic,Basic,25-34,Tier 2,3,21,1,0,1,0,968.3
USR047945,2023-07-25,2023-07,Paid Search,Basic,18-24,Tier 2,5,4,1,1,1,0,1016.87
USR047946,2023-08-06,2023-08,Referral,Free,18-24,Tier 1,5,1,0,0,0,1,268.98
USR047947,2023-04-01,2023-04,Paid Search,Basic,35-44,Tier 2,3,26,1,1,1,0,1177.95
USR047948,2023-08-09,2023-08,Paid Search,Pro,25-34,Tier 1,2,10,1,1,1,0,2846.41
USR047949,2023-10-30,2023-10,Social Media,Basic,25-34,Tier 3,5,16,1,1,1,0,1508.24
USR047950,2023-02-24,2023-02,Paid Search,Free,25-34,Tier 2,2,3,1,0,0,1,190.45
USR047951,2023-02-04,2023-02,Paid Search,Free,45+,Tier 1,3,2,1,1,0,1,200.28
USR047952,2023-04-12,2023-04,Social Media,Free,45+,Tier 1,2,3,1,1,0,1,286.35
USR047953,2023-01-13,2023-01,Social Media,Free,25-34,Tier 1,3,4,1,1,1,0,254.04
USR047954,2023-10-22,2023-10,Email,Free,25-34,Tier 2,4,4,1,1,0,1,144.8
USR047955,2023-03-10,2023-03,Referral,Free,18-24,Tier 3,4,15,1,1,1,0,227.97
USR047956,2023-04-28,2023-04,Organic,Free,25-34,Tier 2,3,4,1,1,1,0,177.55
USR047957,2023-11-10,2023-11,Social Media,Free,25-34,Tier 1,1,22,1,1,1,0,167.71
USR047958,2023-05-21,2023-05,Referral,Free,18-24,Tier 1,0,13,1,0,1,0,158.96
USR047959,2023-02-27,2023-02,Organic,Basic,18-24,Tier 1,2,1,0,0,0,1,1019.49
USR047960,2023-08-04,2023-08,Paid Search,Pro,35-44,Tier 1,5,28,1,1,1,0,2427.39
USR047961,2023-03-22,2023-03,Email,Free,25-34,Tier 2,2,3,1,0,0,1,316.68
USR047962,2023-08-07,2023-08,Organic,Free,35-44,Tier 1,1,15,1,1,1,0,276.53
USR047963,2023-08-20,2023-08,Social Media,Pro,25-34,Tier 2,5,14,1,1,1,0,3097.09
USR047964,2023-05-05,2023-05,Social Media,Free,18-24,Tier 2,2,24,1,1,1,0,208.26
USR047965,2023-03-07,2023-03,Referral,Free,25-34,Tier 2,3,3,1,0,0,1,293.09
USR047966,2023-07-27,2023-07,Social Media,Free,45+,Tier 1,4,29,1,1,1,0,321.26
USR047967,2023-01-30,2023-01,Paid Search,Free,18-24,Tier 1,3,3,1,1,0,1,27.48
USR047968,2023-08-16,2023-08,Social Media,Basic,18-24,Tier 2,1,5,1,0,1,0,1367.97
USR047969,2023-07-21,2023-07,Organic,Free,25-34,Tier 1,5,4,1,1,1,0,200.1
USR047970,2023-05-22,2023-05,Referral,Pro,25-34,Tier 2,3,12,1,1,1,0,3570.47
USR047971,2023-01-01,2023-01,Paid Search,Pro,35-44,Tier 1,4,11,1,1,1,0,2467.86
USR047972,2023-01-31,2023-01,Social Media,Free,18-24,Tier 1,4,1,0,0,0,1,237.83
USR047973,2023-04-24,2023-04,Social Media,Basic,45+,Tier 2,3,7,1,1,1,0,1415.94
USR047974,2023-01-27,2023-01,Paid Search,Free,35-44,Tier 2,2,4,1,1,0,1,132.16
USR047975,2023-07-01,2023-07,Paid Search,Free,25-34,Tier 2,0,2,0,0,0,1,147.24
USR047976,2023-11-30,2023-11,Organic,Free,18-24,Tier 3,2,2,1,1,0,1,82.51
USR047977,2023-09-14,2023-09,Social Media,Pro,25-34,Tier 1,1,22,1,1,1,0,3589.91
USR047978,2023-11-07,2023-11,Paid Search,Basic,18-24,Tier 2,4,21,1,1,1,0,1143.57
USR047979,2023-12-03,2023-12,Social Media,Basic,25-34,Tier 2,4,7,1,0,1,0,1389.14
USR047980,2023-10-22,2023-10,Organic,Free,18-24,Tier 1,3,22,1,1,1,0,259.39
USR047981,2023-10-15,2023-10,Social Media,Basic,25-34,Tier 3,5,2,1,1,0,1,1219.7
USR047982,2023-09-16,2023-09,Paid Search,Free,35-44,Tier 3,0,25,1,1,1,0,194.77
USR047983,2023-05-13,2023-05,Paid Search,Pro,25-34,Tier 2,5,29,1,1,1,0,2925.2
USR047984,2023-09-19,2023-09,Social Media,Free,35-44,Tier 3,5,20,1,1,1,0,216.42
USR047985,2023-02-20,2023-02,Social Media,Pro,18-24,Tier 3,3,18,1,1,1,0,2278.15
USR047986,2023-05-20,2023-05,Paid Search,Free,35-44,Tier 2,4,2,1,1,0,1,184.76
USR047987,2023-11-10,2023-11,Organic,Pro,25-34,Tier 1,5,13,1,1,1,0,3019.03
USR047988,2023-08-25,2023-08,Paid Search,Free,25-34,Tier 1,5,17,1,1,1,0,320.87
USR047989,2023-10-19,2023-10,Email,Free,25-34,Tier 2,3,11,1,1,1,0,139.58
USR047990,2023-07-27,2023-07,Social Media,Free,25-34,Tier 2,5,2,1,1,0,1,85.53
USR047991,2023-11-03,2023-11,Organic,Free,18-24,Tier 1,5,25,1,0,1,0,218.76
USR047992,2023-02-20,2023-02,Paid Search,Basic,25-34,Tier 2,3,13,1,1,1,0,1292.07
USR047993,2023-01-29,2023-01,Referral,Free,18-24,Tier 1,4,4,1,0,0,1,352.81
USR047994,2023-12-19,2023-12,Paid Search,Free,45+,Tier 1,3,3,1,0,0,1,148.36
USR047995,2023-03-25,2023-03,Paid Search,Free,25-34,Tier 2,5,1,0,0,0,1,217.54
USR047996,2023-06-06,2023-06,Organic,Free,18-24,Tier 2,2,4,1,1,0,1,277.29
USR047997,2023-01-05,2023-01,Referral,Free,18-24,Tier 1,1,14,1,1,1,0,250.0
USR047998,2023-11-25,2023-11,Organic,Pro,25-34,Tier 2,4,7,1,1,1,0,3230.77
USR047999,2023-10-21,2023-10,Organic,Basic,45+,Tier 2,3,22,1,1,1,0,1258.57
USR048000,2023-03-25,2023-03,Organic,Free,25-34,Tier 1,5,6,1,0,1,0,187.32
USR048001,2023-03-12,2023-03,Email,Free,35-44,Tier 1,3,1,0,0,0,1,259.18
USR048002,2023-01-09,2023-01,Paid Search,Free,25-34,Tier 2,5,4,1,1,0,1,67.33
USR048003,2023-03-07,2023-03,Paid Search,Free,35-44,Tier 2,4,17,1,1,1,0,300.74
USR048004,2023-05-14,2023-05,Paid Search,Basic,18-24,Tier 1,1,1,0,0,0,1,1141.76
USR048005,2023-03-29,2023-03,Email,Basic,18-24,Tier 2,5,22,1,1,1,0,1255.76
USR048006,2023-08-01,2023-08,Paid Search,Free,25-34,Tier 2,5,2,1,1,0,1,116.25
USR048007,2023-01-20,2023-01,Organic,Pro,35-44,Tier 2,4,1,0,0,0,1,1643.09
USR048008,2023-08-05,2023-08,Paid Search,Free,35-44,Tier 2,0,4,0,0,0,1,0.0
USR048009,2023-06-08,2023-06,Organic,Free,18-24,Tier 1,3,3,1,1,0,1,111.87
USR048010,2023-02-24,2023-02,Organic,Basic,18-24,Tier 2,4,1,0,0,0,1,1208.53
USR048011,2023-10-10,2023-10,Paid Search,Free,45+,Tier 2,4,1,0,0,0,1,0.0
USR048012,2023-12-23,2023-12,Social Media,Basic,25-34,Tier 2,5,30,1,1,1,0,1058.88
USR048013,2023-06-23,2023-06,Paid Search,Free,18-24,Tier 1,3,20,1,0,1,0,167.5
USR048014,2023-02-21,2023-02,Organic,Free,45+,Tier 1,2,10,1,0,1,0,134.57
USR048015,2023-04-19,2023-04,Organic,Basic,18-24,Tier 2,3,2,1,1,0,1,1421.17
USR048016,2023-04-26,2023-04,Organic,Basic,45+,Tier 1,1,11,1,0,1,0,1347.46
USR048017,2023-10-18,2023-10,Organic,Free,25-34,Tier 3,5,25,1,0,1,0,340.95
USR048018,2023-07-08,2023-07,Referral,Pro,25-34,Tier 2,4,1,0,0,0,1,2677.7
USR048019,2023-12-14,2023-12,Organic,Free,35-44,Tier 3,2,4,1,0,0,1,129.6
USR048020,2023-08-06,2023-08,Referral,Pro,25-34,Tier 1,3,26,1,1,1,0,2544.48
USR048021,2023-12-30,2023-12,Social Media,Basic,25-34,Tier 1,0,20,1,1,1,0,954.46
USR048022,2023-05-27,2023-05,Social Media,Free,18-24,Tier 2,2,28,1,1,1,0,54.21
USR048023,2023-03-14,2023-03,Organic,Free,35-44,Tier 1,5,4,1,1,0,1,93.27
USR048024,2023-03-04,2023-03,Email,Free,45+,Tier 2,3,18,1,1,1,0,234.22
USR048025,2023-08-22,2023-08,Social Media,Basic,18-24,Tier 3,2,5,1,1,1,0,1087.44
USR048026,2023-10-05,2023-10,Organic,Basic,25-34,Tier 3,2,3,1,1,0,1,1210.96
USR048027,2023-08-31,2023-08,Organic,Free,25-34,Tier 1,5,2,1,1,0,1,167.61
USR048028,2023-04-09,2023-04,Referral,Basic,45+,Tier 1,5,28,1,1,1,0,927.34
USR048029,2023-11-29,2023-11,Organic,Free,35-44,Tier 2,5,4,1,0,1,0,84.95
USR048030,2023-03-18,2023-03,Referral,Basic,18-24,Tier 2,5,8,1,1,1,0,1163.7
USR048031,2023-01-14,2023-01,Social Media,Basic,45+,Tier 2,5,1,0,0,0,1,1529.17
USR048032,2023-09-13,2023-09,Social Media,Basic,45+,Tier 2,4,30,1,1,1,0,1601.93
USR048033,2023-08-23,2023-08,Email,Pro,18-24,Tier 3,5,16,1,1,1,0,2551.97
USR048034,2023-04-19,2023-04,Social Media,Free,18-24,Tier 1,5,1,0,0,0,1,179.35
USR048035,2023-01-25,2023-01,Social Media,Free,25-34,Tier 2,4,1,0,0,0,1,150.45
USR048036,2023-06-18,2023-06,Social Media,Pro,25-34,Tier 1,0,4,0,0,0,1,2221.04
USR048037,2023-07-16,2023-07,Organic,Pro,35-44,Tier 1,5,22,1,1,1,0,3469.36
USR048038,2023-10-16,2023-10,Organic,Basic,25-34,Tier 2,0,17,1,0,1,0,1131.03
USR048039,2023-02-14,2023-02,Paid Search,Free,45+,Tier 2,3,2,1,1,0,1,281.28
USR048040,2023-01-06,2023-01,Referral,Pro,25-34,Tier 3,3,9,1,0,1,0,3129.12
USR048041,2023-02-24,2023-02,Organic,Free,25-34,Tier 2,5,26,1,0,1,0,304.61
USR048042,2023-06-13,2023-06,Email,Free,25-34,Tier 3,1,1,0,0,0,1,163.32
USR048043,2023-01-15,2023-01,Paid Search,Pro,18-24,Tier 1,3,24,1,1,1,0,2129.67
USR048044,2023-08-25,2023-08,Paid Search,Pro,18-24,Tier 1,4,29,1,1,1,0,3730.78
USR048045,2023-06-13,2023-06,Paid Search,Basic,35-44,Tier 1,5,2,1,1,0,1,1561.16
USR048046,2023-03-07,2023-03,Organic,Basic,45+,Tier 3,4,3,1,0,0,1,1099.48
USR048047,2023-03-02,2023-03,Paid Search,Free,25-34,Tier 3,5,18,1,1,1,0,234.5
USR048048,2023-05-14,2023-05,Organic,Free,18-24,Tier 1,3,11,1,1,1,0,168.55
USR048049,2023-03-23,2023-03,Social Media,Basic,18-24,Tier 2,1,4,0,0,0,1,1431.68
USR048050,2023-04-19,2023-04,Social Media,Free,25-34,Tier 2,0,22,1,0,1,0,12.73
USR048051,2023-11-24,2023-11,Paid Search,Free,18-24,Tier 2,4,2,1,1,0,1,166.65
USR048052,2023-05-08,2023-05,Social Media,Basic,25-34,Tier 1,2,7,1,0,1,0,1230.86
USR048053,2023-03-29,2023-03,Social Media,Basic,35-44,Tier 2,5,20,1,1,1,0,1024.32
USR048054,2023-08-23,2023-08,Organic,Basic,18-24,Tier 3,4,14,1,0,1,0,1145.3
USR048055,2023-05-10,2023-05,Organic,Basic,45+,Tier 3,3,20,1,1,1,0,1325.6
USR048056,2023-09-28,2023-09,Referral,Pro,18-24,Tier 2,2,11,1,1,1,0,2249.89
USR048057,2023-12-21,2023-12,Paid Search,Free,18-24,Tier 3,3,1,0,0,0,1,217.61
USR048058,2023-08-26,2023-08,Paid Search,Free,45+,Tier 3,3,28,1,0,1,0,179.94
USR048059,2023-06-21,2023-06,Organic,Free,18-24,Tier 3,3,11,1,0,1,0,120.09
USR048060,2023-03-02,2023-03,Paid Search,Basic,25-34,Tier 1,5,5,1,0,1,0,1588.04
USR048061,2023-01-24,2023-01,Organic,Basic,35-44,Tier 1,3,28,1,0,1,0,1531.25
USR048062,2023-12-18,2023-12,Referral,Pro,18-24,Tier 3,4,2,1,1,0,1,2639.61
USR048063,2023-08-23,2023-08,Email,Basic,18-24,Tier 3,3,30,1,0,1,0,773.85
USR048064,2023-11-05,2023-11,Organic,Pro,25-34,Tier 2,1,4,1,1,1,0,2008.49
USR048065,2023-02-08,2023-02,Social Media,Free,25-34,Tier 3,3,2,1,1,0,1,193.66
USR048066,2023-01-06,2023-01,Social Media,Pro,25-34,Tier 3,4,24,1,1,1,0,3617.61
USR048067,2023-03-02,2023-03,Paid Search,Free,18-24,Tier 3,5,2,1,1,0,1,302.75
USR048068,2023-06-22,2023-06,Organic,Basic,35-44,Tier 1,3,4,1,0,0,1,856.22
USR048069,2023-02-14,2023-02,Email,Basic,25-34,Tier 1,2,4,1,0,0,1,1070.74
USR048070,2023-05-29,2023-05,Social Media,Free,25-34,Tier 1,5,2,1,1,0,1,217.79
USR048071,2023-05-18,2023-05,Referral,Free,25-34,Tier 1,5,2,1,1,0,1,107.46
USR048072,2023-04-30,2023-04,Paid Search,Free,45+,Tier 2,3,1,0,0,0,1,119.04
USR048073,2023-06-28,2023-06,Organic,Pro,18-24,Tier 1,5,26,1,1,1,0,2480.36
USR048074,2023-04-11,2023-04,Paid Search,Free,45+,Tier 2,2,3,1,1,0,1,68.4
USR048075,2023-04-15,2023-04,Email,Free,35-44,Tier 1,4,23,1,1,1,0,193.14
USR048076,2023-01-07,2023-01,Organic,Free,18-24,Tier 2,2,4,1,0,0,1,166.51
USR048077,2023-02-15,2023-02,Social Media,Free,35-44,Tier 2,2,3,1,1,0,1,189.45
USR048078,2023-11-03,2023-11,Paid Search,Basic,25-34,Tier 1,2,3,1,1,0,1,1344.35
USR048079,2023-10-02,2023-10,Organic,Free,25-34,Tier 3,1,1,0,0,0,1,167.16
USR048080,2023-08-14,2023-08,Paid Search,Free,45+,Tier 3,0,29,1,0,1,0,211.14
USR048081,2023-07-09,2023-07,Social Media,Free,25-34,Tier 2,2,1,0,0,0,1,151.19
USR048082,2023-06-18,2023-06,Paid Search,Free,35-44,Tier 3,4,30,1,1,1,0,123.42
USR048083,2023-10-05,2023-10,Paid Search,Pro,18-24,Tier 3,4,5,1,1,1,0,3046.18
USR048084,2023-06-14,2023-06,Social Media,Basic,45+,Tier 3,4,5,1,1,1,0,1394.18
USR048085,2023-03-05,2023-03,Referral,Free,18-24,Tier 3,5,9,1,0,1,0,206.54
USR048086,2023-05-08,2023-05,Social Media,Free,25-34,Tier 2,2,13,1,1,1,0,234.77
USR048087,2023-01-21,2023-01,Social Media,Pro,45+,Tier 2,2,1,0,0,0,1,3149.44
USR048088,2023-08-01,2023-08,Referral,Free,45+,Tier 2,3,6,1,1,1,0,215.99
USR048089,2023-07-02,2023-07,Email,Basic,35-44,Tier 3,3,4,1,1,0,1,531.92
USR048090,2023-01-19,2023-01,Social Media,Free,35-44,Tier 1,4,30,1,1,1,0,182.79
USR048091,2023-07-25,2023-07,Email,Pro,25-34,Tier 3,4,18,1,0,1,0,2701.21
USR048092,2023-06-28,2023-06,Referral,Free,18-24,Tier 3,2,2,1,1,0,1,111.55
USR048093,2023-08-14,2023-08,Organic,Free,35-44,Tier 1,4,9,1,1,1,0,143.29
USR048094,2023-08-01,2023-08,Organic,Free,45+,Tier 1,1,13,1,1,1,0,254.59
USR048095,2023-08-16,2023-08,Paid Search,Free,45+,Tier 1,5,11,1,1,1,0,258.2
USR048096,2023-01-21,2023-01,Paid Search,Pro,35-44,Tier 2,4,29,1,0,1,0,2587.91
USR048097,2023-01-31,2023-01,Organic,Free,18-24,Tier 1,5,27,1,1,1,0,224.92
USR048098,2023-07-04,2023-07,Paid Search,Basic,18-24,Tier 2,2,10,1,1,1,0,896.03
USR048099,2023-06-29,2023-06,Social Media,Free,25-34,Tier 2,2,3,1,1,0,1,112.41
USR048100,2023-10-11,2023-10,Organic,Free,35-44,Tier 1,3,29,1,0,1,0,97.19
USR048101,2023-05-03,2023-05,Social Media,Free,45+,Tier 3,4,3,1,1,0,1,130.32
USR048102,2023-02-06,2023-02,Organic,Pro,25-34,Tier 3,5,19,1,1,1,0,3332.3
USR048103,2023-05-03,2023-05,Social Media,Basic,18-24,Tier 2,5,30,1,1,1,0,1013.49
USR048104,2023-03-25,2023-03,Social Media,Free,18-24,Tier 1,2,1,0,0,0,1,393.65
USR048105,2023-11-25,2023-11,Organic,Free,18-24,Tier 2,5,2,1,1,0,1,131.97
USR048106,2023-07-06,2023-07,Organic,Free,25-34,Tier 2,3,2,1,1,0,1,357.13
USR048107,2023-07-26,2023-07,Referral,Free,35-44,Tier 3,4,28,1,1,1,0,202.82
USR048108,2023-01-10,2023-01,Social Media,Free,35-44,Tier 1,0,18,1,1,1,0,137.1
USR048109,2023-04-01,2023-04,Paid Search,Free,18-24,Tier 3,4,3,1,1,0,1,58.73
USR048110,2023-01-25,2023-01,Organic,Basic,18-24,Tier 1,5,3,1,0,0,1,1700.69
USR048111,2023-04-01,2023-04,Email,Basic,18-24,Tier 2,5,24,1,1,1,0,1356.18
USR048112,2023-02-08,2023-02,Social Media,Pro,18-24,Tier 3,4,5,1,1,1,0,2320.55
USR048113,2023-10-09,2023-10,Organic,Pro,25-34,Tier 1,2,2,1,1,0,1,2181.93
USR048114,2023-06-17,2023-06,Paid Search,Pro,25-34,Tier 1,4,21,1,1,1,0,2915.37
USR048115,2023-03-11,2023-03,Organic,Basic,25-34,Tier 1,5,3,1,1,0,1,852.7
USR048116,2023-05-19,2023-05,Paid Search,Free,35-44,Tier 2,4,9,1,1,1,0,137.59
USR048117,2023-02-23,2023-02,Email,Free,18-24,Tier 1,5,4,1,1,0,1,223.1
USR048118,2023-09-25,2023-09,Organic,Free,18-24,Tier 1,4,21,1,1,1,0,243.6
USR048119,2023-09-19,2023-09,Email,Free,25-34,Tier 3,4,9,1,1,1,0,267.94
USR048120,2023-06-16,2023-06,Paid Search,Basic,35-44,Tier 2,5,10,1,0,1,0,1279.06
USR048121,2023-08-22,2023-08,Paid Search,Basic,25-34,Tier 1,5,27,1,1,1,0,1505.7
USR048122,2023-04-09,2023-04,Referral,Basic,35-44,Tier 2,5,4,1,1,1,0,732.35
USR048123,2023-06-02,2023-06,Referral,Basic,18-24,Tier 3,2,6,1,1,1,0,880.13
USR048124,2023-02-18,2023-02,Social Media,Basic,35-44,Tier 2,4,14,1,1,1,0,1309.48
USR048125,2023-02-02,2023-02,Social Media,Free,25-34,Tier 1,5,4,1,1,0,1,184.18
USR048126,2023-10-11,2023-10,Social Media,Free,25-34,Tier 1,1,5,1,1,1,0,154.23
USR048127,2023-06-12,2023-06,Referral,Basic,35-44,Tier 2,4,9,1,1,1,0,1642.55
USR048128,2023-09-06,2023-09,Paid Search,Free,25-34,Tier 2,5,30,1,1,1,0,266.96
USR048129,2023-10-13,2023-10,Paid Search,Pro,18-24,Tier 3,3,8,1,1,1,0,3653.21
USR048130,2023-05-05,2023-05,Social Media,Basic,35-44,Tier 2,5,24,1,1,1,0,1653.5
USR048131,2023-12-24,2023-12,Paid Search,Free,18-24,Tier 1,5,1,0,0,0,1,219.91
USR048132,2023-12-28,2023-12,Email,Basic,25-34,Tier 2,2,11,1,0,1,0,943.82
USR048133,2023-10-19,2023-10,Paid Search,Basic,25-34,Tier 1,4,30,1,1,1,0,907.98
USR048134,2023-06-17,2023-06,Paid Search,Pro,18-24,Tier 2,3,24,1,1,1,0,2258.6
USR048135,2023-04-28,2023-04,Organic,Pro,25-34,Tier 1,4,19,1,1,1,0,3579.59
USR048136,2023-03-11,2023-03,Paid Search,Basic,18-24,Tier 2,4,25,1,1,1,0,1161.46
USR048137,2023-11-23,2023-11,Paid Search,Free,35-44,Tier 2,1,20,1,0,1,0,122.83
USR048138,2023-08-12,2023-08,Paid Search,Free,35-44,Tier 3,4,10,1,1,1,0,240.32
USR048139,2023-02-10,2023-02,Social Media,Free,25-34,Tier 2,1,29,1,1,1,0,249.22
USR048140,2023-07-09,2023-07,Paid Search,Free,35-44,Tier 3,5,15,1,1,1,0,147.56
USR048141,2023-11-04,2023-11,Paid Search,Basic,18-24,Tier 1,5,16,1,1,1,0,900.83
USR048142,2023-03-12,2023-03,Social Media,Basic,25-34,Tier 3,5,11,1,0,1,0,607.68
USR048143,2023-08-18,2023-08,Social Media,Pro,35-44,Tier 2,4,24,1,1,1,0,3113.14
USR048144,2023-09-20,2023-09,Paid Search,Basic,18-24,Tier 3,3,7,1,0,1,0,814.67
USR048145,2023-06-28,2023-06,Social Media,Free,35-44,Tier 2,3,29,1,1,1,0,156.04
USR048146,2023-05-17,2023-05,Social Media,Basic,45+,Tier 1,5,3,1,1,0,1,1127.71
USR048147,2023-03-06,2023-03,Social Media,Basic,35-44,Tier 3,3,20,1,1,1,0,1325.73
USR048148,2023-12-02,2023-12,Organic,Basic,25-34,Tier 1,5,29,1,1,1,0,1440.44
USR048149,2023-06-15,2023-06,Social Media,Pro,45+,Tier 2,2,2,1,0,0,1,2926.38
USR048150,2023-02-06,2023-02,Social Media,Free,45+,Tier 1,5,20,1,1,1,0,249.64
USR048151,2023-10-09,2023-10,Paid Search,Pro,25-34,Tier 2,3,25,1,1,1,0,3325.19
USR048152,2023-05-08,2023-05,Social Media,Free,25-34,Tier 1,4,1,0,0,0,1,231.37
USR048153,2023-10-30,2023-10,Paid Search,Free,25-34,Tier 3,5,3,1,1,0,1,126.92
USR048154,2023-12-18,2023-12,Paid Search,Basic,18-24,Tier 3,4,2,1,1,0,1,978.81
USR048155,2023-01-27,2023-01,Paid Search,Basic,45+,Tier 1,5,12,1,0,1,0,1369.23
